"","Term","Ont","N","DE","P.DE","FDR"
"GO:0031696","alpha-2C adrenergic receptor binding","MF",1,0,1,1
"GO:0004556","alpha-amylase activity","MF",1,0,1,1
"GO:0103025","alpha-amylase activity (releasing maltohexaose)","MF",1,0,1,1
"GO:0036305","ameloblast differentiation","BP",1,0,1,1
"GO:0015067","amidinotransferase activity","MF",1,0,1,1
"GO:0019145","aminobutyraldehyde dehydrogenase activity","MF",1,0,1,1
"GO:0001760","aminocarboxymuconate-semialdehyde decarboxylase activity","MF",1,0,1,1
"GO:0047102","aminomuconate-semialdehyde dehydrogenase activity","MF",1,0,1,1
"GO:0021541","ammon gyrus development","BP",1,0,1,1
"GO:0097086","amniotic stem cell differentiation","BP",1,0,1,1
"GO:0006196","AMP catabolic process","BP",1,0,1,1
"GO:0150056","amylin receptor complex 1","CC",1,0,1,1
"GO:0004135","amylo-alpha-1,6-glucosidase activity","MF",1,0,1,1
"GO:0098753","anchored component of the cytoplasmic side of the plasma membrane","CC",1,0,1,1
"GO:0030934","anchoring collagen complex","CC",1,0,1,1
"GO:0047042","androsterone dehydrogenase (B-specific) activity","MF",1,0,1,1
"GO:0120077","angiogenic sprout fusion","BP",1,0,1,1
"GO:0001595","angiotensin receptor activity","MF",1,0,1,1
"GO:0004945","angiotensin type II receptor activity","MF",1,0,1,1
"GO:0001998","angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure","BP",1,0,1,1
"GO:0060873","anterior semicircular canal development","BP",1,0,1,1
"GO:0072098","anterior/posterior pattern specification involved in kidney development","BP",1,0,1,1
"GO:0072099","anterior/posterior pattern specification involved in ureteric bud development","BP",1,0,1,1
"GO:1990262","anti-Mullerian hormone signaling pathway","BP",1,0,1,1
"GO:0002780","antibacterial peptide biosynthetic process","BP",1,0,1,1
"GO:0002488","antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway","BP",1,0,1,1
"GO:0002489","antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent","BP",1,0,1,1
"GO:0002777","antimicrobial peptide biosynthetic process","BP",1,0,1,1
"GO:0150014","apical distal dendrite","CC",1,0,1,1
"GO:0061828","apical tubulobulbar complex","CC",1,0,1,1
"GO:0003278","apoptotic process involved in heart morphogenesis","BP",1,0,1,1
"GO:1900204","apoptotic process involved in metanephric collecting duct development","BP",1,0,1,1
"GO:1900205","apoptotic process involved in metanephric nephron tubule development","BP",1,0,1,1
"GO:0003275","apoptotic process involved in outflow tract morphogenesis","BP",1,0,1,1
"GO:0008405","arachidonic acid 11,12-epoxygenase activity","MF",1,0,1,1
"GO:0008404","arachidonic acid 14,15-epoxygenase activity","MF",1,0,1,1
"GO:0004059","aralkylamine N-acetyltransferase activity","MF",1,0,1,1
"GO:0019544","arginine catabolic process to glutamate","BP",1,0,1,1
"GO:0019493","arginine catabolic process to proline","BP",1,0,1,1
"GO:0010121","arginine catabolic process to proline via ornithine","BP",1,0,1,1
"GO:0008792","arginine decarboxylase activity","MF",1,0,1,1
"GO:0004057","arginyltransferase activity","MF",1,0,1,1
"GO:0008794","arsenate reductase (glutaredoxin) activity","MF",1,0,1,1
"GO:0030611","arsenate reductase activity","MF",1,0,1,1
"GO:0004063","aryldialkylphosphatase activity","MF",1,0,1,1
"GO:0004061","arylformamidase activity","MF",1,0,1,1
"GO:0072021","ascending thin limb development","BP",1,0,1,1
"GO:0070335","aspartate binding","MF",1,0,1,1
"GO:0004070","aspartate carbamoyltransferase activity","MF",1,0,1,1
"GO:0061528","aspartate secretion","BP",1,0,1,1
"GO:0036520","astrocyte-dopaminergic neuron signaling","BP",1,0,1,1
"GO:0045167","asymmetric protein localization involved in cell fate determination","BP",1,0,1,1
"GO:0019778","Atg12 activating enzyme activity","MF",1,0,1,1
"GO:0019779","Atg8 activating enzyme activity","MF",1,0,1,1
"GO:0052929","ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity","MF",1,0,1,1
"GO:0003290","atrial septum secundum morphogenesis","BP",1,0,1,1
"GO:0003294","atrial ventricular junction remodeling","BP",1,0,1,1
"GO:0042667","auditory receptor cell fate specification","BP",1,0,1,1
"GO:0086072","AV node cell-bundle of His cell adhesion involved in cell communication","BP",1,0,1,1
"GO:0048319","axial mesoderm morphogenesis","BP",1,0,1,1
"GO:0007412","axon target recognition","BP",1,0,1,1
"GO:0097541","axonemal basal plate","CC",1,0,1,1
"GO:1990716","axonemal central apparatus","CC",1,0,1,1
"GO:1904158","axonemal central apparatus assembly","BP",1,0,1,1
"GO:0060404","axonemal microtubule depolymerization","BP",1,0,1,1
"GO:0002358","B cell homeostatic proliferation","BP",1,0,1,1
"GO:1990117","B cell receptor apoptotic signaling pathway","BP",1,0,1,1
"GO:0001130","bacterial-type RNA polymerase transcription factor activity, sequence-specific DNA binding","MF",1,0,1,1
"GO:0001216","bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding","MF",1,0,1,1
"GO:0061829","basal tubulobulbar complex","CC",1,0,1,1
"GO:0030221","basophil differentiation","BP",1,0,1,1
"GO:0097144","BAX complex","CC",1,0,1,1
"GO:0061366","behavioral response to chemical pain","BP",1,0,1,1
"GO:0061368","behavioral response to formalin induced pain","BP",1,0,1,1
"GO:0042595","behavioral response to starvation","BP",1,0,1,1
"GO:0018910","benzene metabolic process","BP",1,0,1,1
"GO:0003834","beta-carotene 15,15'-monooxygenase activity","MF",1,0,1,1
"GO:1901805","beta-glucoside catabolic process","BP",1,0,1,1
"GO:1901804","beta-glucoside metabolic process","BP",1,0,1,1
"GO:0102500","beta-maltose 4-alpha-glucanotransferase activity","MF",1,0,1,1
"GO:0102076","beta,beta-carotene-9',10'-cleaving oxygenase activity","MF",1,0,1,1
"GO:0004940","beta1-adrenergic receptor activity","MF",1,0,1,1
"GO:0004941","beta2-adrenergic receptor activity","MF",1,0,1,1
"GO:0008802","betaine-aldehyde dehydrogenase activity","MF",1,0,1,1
"GO:0047704","bile-salt sulfotransferase activity","MF",1,0,1,1
"GO:0002812","biosynthetic process of antibacterial peptides active against Gram-negative bacteria","BP",1,0,1,1
"GO:0071893","BMP signaling pathway involved in nephric duct formation","BP",1,0,1,1
"GO:0061151","BMP signaling pathway involved in renal system segmentation","BP",1,0,1,1
"GO:0021919","BMP signaling pathway involved in spinal cord dorsal/ventral patterning","BP",1,0,1,1
"GO:0061149","BMP signaling pathway involved in ureter morphogenesis","BP",1,0,1,1
"GO:0035445","borate transmembrane transport","BP",1,0,1,1
"GO:0046713","borate transport","BP",1,0,1,1
"GO:0000495","box H/ACA snoRNA 3'-end processing","BP",1,0,1,1
"GO:0034964","box H/ACA snoRNA processing","BP",1,0,1,1
"GO:0031711","bradykinin receptor binding","MF",1,0,1,1
"GO:0060667","branch elongation involved in salivary gland morphogenesis","BP",1,0,1,1
"GO:0061114","branching involved in pancreas morphogenesis","BP",1,0,1,1
"GO:0014707","branchiomeric skeletal muscle development","BP",1,0,1,1
"GO:0016132","brassinosteroid biosynthetic process","BP",1,0,1,1
"GO:0016131","brassinosteroid metabolic process","BP",1,0,1,1
"GO:0033593","BRCA2-MAGE-D1 complex","CC",1,0,1,1
"GO:0019806","bromide peroxidase activity","MF",1,0,1,1
"GO:0060435","bronchiole development","BP",1,0,1,1
"GO:0060503","bud dilation involved in lung branching","BP",1,0,1,1
"GO:0038117","C-C motif chemokine 19 receptor activity","MF",1,0,1,1
"GO:0038121","C-C motif chemokine 21 receptor activity","MF",1,0,1,1
"GO:0031714","C5a anaphylatoxin chemotactic receptor binding","MF",1,0,1,1
"GO:0031715","C5L2 anaphylatoxin chemotactic receptor binding","MF",1,0,1,1
"GO:0080120","CAAX-box protein maturation","BP",1,0,1,1
"GO:0071586","CAAX-box protein processing","BP",1,0,1,1
"GO:0021870","Cajal-Retzius cell differentiation","BP",1,0,1,1
"GO:0004498","calcidiol 1-monooxygenase activity","MF",1,0,1,1
"GO:1990407","calcitonin gene-related peptide binding","MF",1,0,1,1
"GO:0004948","calcitonin receptor activity","MF",1,0,1,1
"GO:0031716","calcitonin receptor binding","MF",1,0,1,1
"GO:1902098","calcitriol binding","MF",1,0,1,1
"GO:0090534","calcium ion-transporting ATPase complex","CC",1,0,1,1
"GO:0005954","calcium- and calmodulin-dependent protein kinase complex","CC",1,0,1,1
"GO:0048101","calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity","MF",1,0,1,1
"GO:0008294","calcium- and calmodulin-responsive adenylate cyclase activity","MF",1,0,1,1
"GO:0099502","calcium-dependent activation of synaptic vesicle fusion","BP",1,0,1,1
"GO:0120153","calcium-dependent carbohydrate binding","MF",1,0,1,1
"GO:1905060","calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration","MF",1,0,1,1
"GO:0086038","calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential","MF",1,0,1,1
"GO:0004117","calmodulin-dependent cyclic-nucleotide phosphodiesterase activity","MF",1,0,1,1
"GO:0031717","cannabinoid receptor binding","MF",1,0,1,1
"GO:0044335","canonical Wnt signaling pathway involved in neural crest cell differentiation","BP",1,0,1,1
"GO:0044329","canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion","BP",1,0,1,1
"GO:0044328","canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration","BP",1,0,1,1
"GO:0044330","canonical Wnt signaling pathway involved in positive regulation of wound healing","BP",1,0,1,1
"GO:0070409","carbamoyl phosphate biosynthetic process","BP",1,0,1,1
"GO:0070408","carbamoyl phosphate metabolic process","BP",1,0,1,1
"GO:0004087","carbamoyl-phosphate synthase (ammonia) activity","MF",1,0,1,1
"GO:0015670","carbon dioxide transport","BP",1,0,1,1
"GO:0018885","carbon tetrachloride metabolic process","BP",1,0,1,1
"GO:0016743","carboxyl- or carbamoyltransferase activity","MF",1,0,1,1
"GO:0060912","cardiac cell fate specification","BP",1,0,1,1
"GO:0140074","cardiac endothelial to mesenchymal transition","BP",1,0,1,1
"GO:0035755","cardiolipin hydrolase activity","MF",1,0,1,1
"GO:0035499","carnosine biosynthetic process","BP",1,0,1,1
"GO:0047730","carnosine synthase activity","MF",1,0,1,1
"GO:0016121","carotene catabolic process","BP",1,0,1,1
"GO:0016119","carotene metabolic process","BP",1,0,1,1
"GO:0010436","carotenoid dioxygenase activity","MF",1,0,1,1
"GO:0016116","carotenoid metabolic process","BP",1,0,1,1
"GO:1990079","cartilage homeostasis","BP",1,0,1,1
"GO:0061984","catabolite repression","BP",1,0,1,1
"GO:0031728","CCR3 chemokine receptor binding","MF",1,0,1,1
"GO:0031729","CCR4 chemokine receptor binding","MF",1,0,1,1
"GO:0031731","CCR6 chemokine receptor binding","MF",1,0,1,1
"GO:0045222","CD4 biosynthetic process","BP",1,0,1,1
"GO:0002362","CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment","BP",1,0,1,1
"GO:0002302","CD8-positive, alpha-beta T cell differentiation involved in immune response","BP",1,0,1,1
"GO:0043375","CD8-positive, alpha-beta T cell lineage commitment","BP",1,0,1,1
"GO:0036266","Cdc48p-Npl4p-Vms1p AAA ATPase complex","CC",1,0,1,1
"GO:0047734","CDP-glycerol diphosphatase activity","MF",1,0,1,1
"GO:0120078","cell adhesion involved in sprouting angiogenesis","BP",1,0,1,1
"GO:0086082","cell adhesive protein binding involved in AV node cell-bundle of His cell communication","MF",1,0,1,1
"GO:0033301","cell cycle comprising mitosis without cytokinesis","BP",1,0,1,1
"GO:0060981","cell migration involved in coronary angiogenesis","BP",1,0,1,1
"GO:0090247","cell motility involved in somitogenic axis elongation","BP",1,0,1,1
"GO:0021813","cell-cell adhesion involved in neuronal-glial interactions involved in cerebral cortex radial glia guided migration","BP",1,0,1,1
"GO:0045168","cell-cell signaling involved in cell fate commitment","BP",1,0,1,1
"GO:1901350","cell-cell signaling involved in cell-cell junction organization","BP",1,0,1,1
"GO:0060764","cell-cell signaling involved in mammary gland development","BP",1,0,1,1
"GO:0043605","cellular amide catabolic process","BP",1,0,1,1
"GO:0090346","cellular organofluorine metabolic process","BP",1,0,1,1
"GO:0090345","cellular organohalogen metabolic process","BP",1,0,1,1
"GO:0071485","cellular response to absence of light","BP",1,0,1,1
"GO:1903718","cellular response to ammonia","BP",1,0,1,1
"GO:1903926","cellular response to bisphenol A","BP",1,0,1,1
"GO:0061433","cellular response to caloric restriction","BP",1,0,1,1
"GO:0071247","cellular response to chromate","BP",1,0,1,1
"GO:0072749","cellular response to cytochalasin B","BP",1,0,1,1
"GO:0071324","cellular response to disaccharide stimulus","BP",1,0,1,1
"GO:0071412","cellular response to genistein","BP",1,0,1,1
"GO:0071486","cellular response to high light intensity","BP",1,0,1,1
"GO:0071464","cellular response to hydrostatic pressure","BP",1,0,1,1
"GO:0071413","cellular response to hydroxyisoflavone","BP",1,0,1,1
"GO:0010106","cellular response to iron ion starvation","BP",1,0,1,1
"GO:1905546","cellular response to phenylpropanoid","BP",1,0,1,1
"GO:1904586","cellular response to putrescine","BP",1,0,1,1
"GO:0072715","cellular response to selenite ion","BP",1,0,1,1
"GO:0071329","cellular response to sucrose stimulus","BP",1,0,1,1
"GO:0071401","cellular response to triglyceride","BP",1,0,1,1
"GO:1990451","cellular stress response to acidic pH","BP",1,0,1,1
"GO:0110070","cellularization cleavage furrow","CC",1,0,1,1
"GO:0002510","central B cell tolerance induction","BP",1,0,1,1
"GO:0021551","central nervous system morphogenesis","BP",1,0,1,1
"GO:0002509","central tolerance induction to self antigen","BP",1,0,1,1
"GO:0031592","centrosomal corona","CC",1,0,1,1
"GO:0021685","cerebellar granular layer structural organization","BP",1,0,1,1
"GO:0021688","cerebellar molecular layer formation","BP",1,0,1,1
"GO:0021588","cerebellum formation","BP",1,0,1,1
"GO:0021894","cerebral cortex GABAergic interneuron development","BP",1,0,1,1
"GO:0021892","cerebral cortex GABAergic interneuron differentiation","BP",1,0,1,1
"GO:0021853","cerebral cortex GABAergic interneuron migration","BP",1,0,1,1
"GO:0021823","cerebral cortex tangential migration using cell-cell interactions","BP",1,0,1,1
"GO:0004692","cGMP-dependent protein kinase activity","MF",1,0,1,1
"GO:0061741","chaperone-mediated protein transport involved in chaperone-mediated autophagy","BP",1,0,1,1
"GO:1902379","chemoattractant activity involved in axon guidance","MF",1,0,1,1
"GO:0071954","chemokine (C-C motif) ligand 11 production","BP",1,0,1,1
"GO:0035757","chemokine (C-C motif) ligand 19 binding","MF",1,0,1,1
"GO:0038115","chemokine (C-C motif) ligand 19 signaling pathway","BP",1,0,1,1
"GO:0035758","chemokine (C-C motif) ligand 21 binding","MF",1,0,1,1
"GO:0071606","chemokine (C-C motif) ligand 4 production","BP",1,0,1,1
"GO:0046817","chemokine receptor antagonist activity","MF",1,0,1,1
"GO:0021836","chemorepulsion involved in postnatal olfactory bulb interneuron migration","BP",1,0,1,1
"GO:0021793","chemorepulsion of branchiomotor axon","BP",1,0,1,1
"GO:0047747","cholate-CoA ligase activity","MF",1,0,1,1
"GO:0047016","cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity","MF",1,0,1,1
"GO:0047749","cholestanetriol 26-monooxygenase activity","MF",1,0,1,1
"GO:0001567","cholesterol 25-hydroxylase activity","MF",1,0,1,1
"GO:0031073","cholesterol 26-hydroxylase activity","MF",1,0,1,1
"GO:0008386","cholesterol monooxygenase (side-chain-cleaving) activity","MF",1,0,1,1
"GO:0033265","choline binding","MF",1,0,1,1
"GO:0004104","cholinesterase activity","MF",1,0,1,1
"GO:0033882","choloyl-CoA hydrolase activity","MF",1,0,1,1
"GO:0034466","chromaffin granule lumen","CC",1,0,1,1
"GO:0043035","chromatin insulator sequence binding","MF",1,0,1,1
"GO:0097543","ciliary inversin compartment","CC",1,0,1,1
"GO:1905349","ciliary transition zone assembly","BP",1,0,1,1
"GO:0061523","cilium disassembly","BP",1,0,1,1
"GO:0000354","cis assembly of pre-catalytic spliceosome","BP",1,0,1,1
"GO:0071913","citrate secondary active transmembrane transporter activity","MF",1,0,1,1
"GO:0150007","clathrin-dependent synaptic vesicle endocytosis","BP",1,0,1,1
"GO:0060200","clathrin-sculpted acetylcholine transport vesicle","CC",1,0,1,1
"GO:0060201","clathrin-sculpted acetylcholine transport vesicle membrane","CC",1,0,1,1
